# time(ps)   RMSD(Ang)   MSD(Ang^2)
3.840000000000000080e-01 2.425392049396903893e+00 5.882526593277713545e+00
3.850000000000000089e-01 2.436337403717813377e+00 5.935739944754454989e+00
3.860000000000000098e-01 2.445626602828094409e+00 5.981089480460485497e+00
3.870000000000000107e-01 2.447852509735982451e+00 5.991981909420747598e+00
3.880000000000000115e-01 2.448658246978023367e+00 5.995927210493487536e+00
3.890000000000000124e-01 2.450044934286087273e+00 6.002720180020918228e+00
3.900000000000000133e-01 2.417401667341827487e+00 5.843830821267047781e+00
3.910000000000000142e-01 2.403606765811331147e+00 5.777325484654007859e+00
3.920000000000000151e-01 2.372599574414645307e+00 5.629228740512556506e+00
3.930000000000000160e-01 2.367050043839784568e+00 5.602925910041926194e+00
3.940000000000000169e-01 2.385384062467397204e+00 5.690057125473463095e+00
3.950000000000000178e-01 2.413237619986285498e+00 5.823715810517072100e+00
3.960000000000000187e-01 2.391810708342942071e+00 5.720758464543965971e+00
3.970000000000000195e-01 2.378397594506064472e+00 5.656775117552233390e+00
3.980000000000000204e-01 2.373029237412335846e+00 5.631267761613773182e+00
3.990000000000000213e-01 2.266140318303532908e+00 5.135391942240837615e+00
4.000000000000000222e-01 2.239502827494345372e+00 5.015372914355166856e+00
4.010000000000000231e-01 2.148941955645730761e+00 4.617951528734497657e+00
4.020000000000000240e-01 2.040522459072876327e+00 4.163731905980818659e+00
4.030000000000000249e-01 1.960321979487527289e+00 3.842862263261897393e+00
4.040000000000000258e-01 1.867539991747061201e+00 3.487705620774613546e+00
4.050000000000000266e-01 1.782253354421238889e+00 3.176427019345757774e+00
4.060000000000000275e-01 1.707493850810935410e+00 2.915535250557157010e+00
4.070000000000000284e-01 1.647564060114169227e+00 2.714467332179885783e+00
4.080000000000000293e-01 1.502075907441775993e+00 2.256232031717035014e+00
4.090000000000000302e-01 1.464892339662888343e+00 2.145909566803011259e+00
4.100000000000000311e-01 1.388723709528687289e+00 1.928553541407117544e+00
4.110000000000000320e-01 1.292743678117086015e+00 1.671186217311691813e+00
4.120000000000000329e-01 1.283999575423315775e+00 1.648654909687254921e+00
4.130000000000000338e-01 1.262268883285342813e+00 1.593322733710426320e+00
4.140000000000000346e-01 1.185609128193369832e+00 1.405669004855442550e+00
4.150000000000000355e-01 1.203719970598711386e+00 1.448941767618162402e+00
4.160000000000000364e-01 1.132476151974218359e+00 1.282502234790332984e+00
4.169999999999999818e-01 1.179564560491995540e+00 1.391372552368674631e+00
4.179999999999999827e-01 1.163131048037072679e+00 1.352873834907819095e+00
4.189999999999999836e-01 1.222630021310271653e+00 1.494824169009155490e+00
4.199999999999999845e-01 1.281533373349931892e+00 1.642327787009655760e+00
4.209999999999999853e-01 1.310134624907708822e+00 1.716452735382063111e+00
4.219999999999999862e-01 1.370997701131604796e+00 1.879634696508144964e+00
4.229999999999999871e-01 1.410673199382809440e+00 1.989998875456931549e+00
4.239999999999999880e-01 1.481548503738296496e+00 2.194985968929184850e+00
4.249999999999999889e-01 1.472331376949241433e+00 2.167759683549248972e+00
4.259999999999999898e-01 1.488662584181768667e+00 2.216116289542741757e+00
4.269999999999999907e-01 1.514475918712586688e+00 2.293637308360333193e+00
4.279999999999999916e-01 1.561302947088120119e+00 2.437666892586049183e+00
4.289999999999999925e-01 1.598307693447726718e+00 2.554587482934192355e+00
4.299999999999999933e-01 1.484069247684248527e+00 2.202461531922091709e+00
4.309999999999999942e-01 1.488713076881397424e+00 2.216266625277677260e+00
4.319999999999999951e-01 1.528604314689642862e+00 2.336631150887792607e+00
4.329999999999999960e-01 1.405138945606874801e+00 1.974415456461199980e+00
4.339999999999999969e-01 1.423003079796876458e+00 2.024937765111395560e+00
4.349999999999999978e-01 1.439144494139764641e+00 2.071136875012799194e+00
4.359999999999999987e-01 1.434946711645555206e+00 2.059072065262392393e+00
4.369999999999999996e-01 1.480456733196428676e+00 2.191752138866641442e+00
4.380000000000000004e-01 1.436952294491147475e+00 2.064831896643373632e+00
4.390000000000000013e-01 1.482327833563150454e+00 2.197295806156022824e+00
4.400000000000000022e-01 1.453588923518690512e+00 2.112920758576225300e+00
4.410000000000000031e-01 1.465795138750201732e+00 2.148555388783722986e+00
4.420000000000000040e-01 1.505904726511041458e+00 2.267749045328294688e+00
4.430000000000000049e-01 1.523408609055190821e+00 2.320773790143471071e+00
4.440000000000000058e-01 1.612776530844545420e+00 2.601048138442966895e+00
4.450000000000000067e-01 1.666835195190224050e+00 2.778339567924831943e+00
4.460000000000000075e-01 1.622200930738007862e+00 2.631535859687258672e+00
4.470000000000000084e-01 1.721556866381524831e+00 2.963758044185375251e+00
4.480000000000000093e-01 1.666969457198258064e+00 2.778787171231854813e+00
4.490000000000000102e-01 1.720744962561528757e+00 2.960963226180876706e+00
4.500000000000000111e-01 1.735766031603442672e+00 3.012883716468363726e+00
4.510000000000000120e-01 1.764100637032008700e+00 3.112051057576738611e+00
4.520000000000000129e-01 1.817744142623995085e+00 3.304193768043843349e+00
4.530000000000000138e-01 1.794313096451597866e+00 3.219559488097721189e+00
4.540000000000000147e-01 1.846054695972657145e+00 3.407917940522699585e+00
4.550000000000000155e-01 1.850082796811296060e+00 3.422806355057107286e+00
4.560000000000000164e-01 1.816305326829425582e+00 3.298965040268946325e+00
4.570000000000000173e-01 1.884054644019503399e+00 3.549661901651457452e+00
4.580000000000000182e-01 1.823066659128497857e+00 3.323572043625942385e+00
4.590000000000000191e-01 1.905761909061989501e+00 3.631928454031598807e+00
4.600000000000000200e-01 1.881256890654005032e+00 3.539127488633175389e+00
4.610000000000000209e-01 1.925979230574824674e+00 3.709395996605593826e+00
4.620000000000000218e-01 1.968501442425539372e+00 3.874997928831428684e+00
4.630000000000000226e-01 2.085702733493942862e+00 4.350155892504106170e+00
4.640000000000000235e-01 2.203717555921846483e+00 4.856371066278156512e+00
4.650000000000000244e-01 2.261573483787979288e+00 5.114714622572896552e+00
4.660000000000000253e-01 2.348289464371841717e+00 5.514463408479790552e+00
4.670000000000000262e-01 2.356296933272226557e+00 5.552135237748099250e+00
4.680000000000000271e-01 2.347155345403658444e+00 5.509138215456967913e+00
4.690000000000000280e-01 2.380534133951895726e+00 5.666942762910102793e+00
4.700000000000000289e-01 2.431023585524167085e+00 5.909875673374776817e+00
4.710000000000000298e-01 2.398828047605535918e+00 5.754376001978986466e+00
4.720000000000000306e-01 2.366363594385795022e+00 5.599676660834458808e+00
4.730000000000000315e-01 2.363611736596451074e+00 5.586660441376491093e+00
4.740000000000000324e-01 2.268865221644838392e+00 5.147749393989482058e+00
4.750000000000000333e-01 2.177755444656645167e+00 4.742618776731663210e+00
4.760000000000000342e-01 2.030062251204610035e+00 4.121152743765929216e+00
4.770000000000000351e-01 1.856530891588947130e+00 3.446706951424050924e+00
4.780000000000000360e-01 1.821331572382588027e+00 3.317248696557630439e+00
4.790000000000000369e-01 1.798498092326713982e+00 3.234595388102829094e+00
4.799999999999999822e-01 1.746285309822174003e+00 3.049512383300726270e+00
4.809999999999999831e-01 1.684011640403016541e+00 2.835895205012858522e+00
4.819999999999999840e-01 1.737784055789046045e+00 3.019893424554626282e+00
4.829999999999999849e-01 1.729224346876452101e+00 2.990216841830292349e+00
4.839999999999999858e-01 1.695557167665094234e+00 2.874914108820476155e+00
4.849999999999999867e-01 1.736508906315286094e+00 3.015463181712311425e+00
4.859999999999999876e-01 1.693276622791409780e+00 2.867185721291882317e+00
4.869999999999999885e-01 1.671224212849873769e+00 2.792990369615679924e+00
4.879999999999999893e-01 1.669099819969294130e+00 2.785894209021530177e+00
4.889999999999999902e-01 1.708663759692000461e+00 2.919531843684802563e+00
4.899999999999999911e-01 1.705685250710428091e+00 2.909362174491095576e+00
4.909999999999999920e-01 1.720825559708887287e+00 2.961240606947404874e+00
4.919999999999999929e-01 1.699839320892369665e+00 2.889453716851832166e+00
4.929999999999999938e-01 1.670722561151009034e+00 2.791313876338987310e+00
4.939999999999999947e-01 1.641289001582203255e+00 2.693829586714705737e+00
4.949999999999999956e-01 1.609926627765096097e+00 2.591863746787094414e+00
4.959999999999999964e-01 1.620205310567818691e+00 2.625065248392162154e+00
4.969999999999999973e-01 1.602994065642489252e+00 2.569589974485037231e+00
4.979999999999999982e-01 1.604506303021507208e+00 2.574440476435744696e+00
4.989999999999999991e-01 1.632884086157596393e+00 2.666310438826728468e+00
5.000000000000000000e-01 1.660768194268005926e+00 2.758150995092213176e+00
